t,p,FL,Fv,rho_L,rho_g,mu_L,mu_g,Z oil,Z gas
0,55.0,0.76651669599263,0.233483304007369,872.690100163515,145.382155985943,0.0783672054012901,0.0174779999593224,0.120229262118099,0.669005207825259
0,56.0,0.78298585521168,0.217014144788319,870.583709789833,147.922081555285,0.0780308645407454,0.0175700121124001,0.122612867618408,0.667563713805448
0,57.0,0.798422289569959,0.20157771043004,868.463995569115,150.480699431679,0.0776945414329188,0.0176627729634584,0.125006053374833,0.666096269915416
0,58.0,0.812970539835149,0.18702946016485,866.330670833661,153.058237247281,0.0773581997321138,0.0177563537607843,0.127409011898278,0.664604083930435
0,59.0,0.826751525503045,0.173248474496954,864.183408014248,155.655052251037,0.0770217975347159,0.0178508265713516,0.129821946001934,0.663087872265744
0,60.0,0.839867714310612,0.160132285689387,862.021878367989,158.271475643843,0.0766852940105002,0.017946261834302,0.13224506447583,0.661548402923115
0,61.0,0.852406547076342,0.147593452923657,859.845742315971,160.907849142625,0.0763486478301045,0.0180427291577259,0.13467858348782,0.659986375875292
0,62.0,0.864443217410051,0.135556782589948,857.654648965839,163.564525433664,0.0760118171218971,0.0181402974965482,0.137122726942395,0.658402427672641
0,63.0,0.876042779451121,0.123957220548878,855.448203354458,166.241956094972,0.0756747542862307,0.0182390372063169,0.139577731193653,0.656796866359307
0,64.0,0.887262236225663,0.112737763774336,853.226080784476,168.940375041412,0.0753374243021806,0.0183390134497878,0.142043830148552,0.655170657319852
0,65.0,0.898151441876297,0.101848558123702,850.987869854834,171.660236127584,0.0749997796508824,0.0184402955915715,0.144521276423163,0.653524067393532
0,66.0,0.908754566132534,0.0912454338674652,848.733167463814,174.401943768185,0.0746617755814798,0.0185429516792425,0.147010329185435,0.651857510352708
0,67.0,0.919110941021959,0.0808890589780406,846.461519945036,177.165997394086,0.0743233608967743,0.0186470518605216,0.149511262820597,0.650171118999045
0,68.0,0.929255860708163,0.0707441392918362,844.172551421329,179.952698482272,0.0739844980063336,0.0187526615007394,0.152024348778087,0.648465601087304
0,69.0,0.939221147715253,0.0607788522847469,841.865786718244,182.762556793884,0.0736451353385351,0.0188598509619239,0.154549881525598,0.64674105824557
0,70.0,0.949035737319691,0.0509642626803085,839.540758657382,185.596040303707,0.0733052241673421,0.0189686898164384,0.157088163647115,0.644997722365667
0,71.0,0.958726166674296,0.0412738333257038,837.19693791449,188.453717520654,0.0729647079174371,0.0190792505846117,0.159639517055735,0.643235560402928
0,72.0,0.968316764021301,0.0316832359786987,834.833890694864,191.335957208209,0.0726235461863487,0.0191916008875841,0.162204258815638,0.641455098069839
0,73.0,0.977830218262545,0.0221697817374544,832.451060440029,194.243345658505,0.072281681592521,0.0193058145649602,0.164782735790358,0.639656280336906
0,74.0,0.987287715430512,0.0127122845694871,830.047900256114,197.176430019678,0.0719390600309439,0.0194219650612763,0.16737530469252,0.637839181203181
0,75.0,0.996710242531308,0.00328975746869138,827.623358778518,200.135751131548,0.0715955546571044,0.0195401262776665,0.169982420039391,0.636003911019201
0,75.3497887541721,1.0,0.0,826.77078554687,0.0,0.0714752787571149,0.0,0.170897752341846,0.0
0,76.0,1.0,0.0,828.03895491814,0.0,0.0716727960401492,0.0,0.172108475481316,0.0
0,77.0,1.0,0.0,829.965157568425,0.0,0.071974490144741,0.0,0.173968371586244,0.0
0,78.0,1.0,0.0,831.862933033093,0.0,0.0722737474463782,0.0,0.17582566297022,0.0
0,79.0,1.0,0.0,833.733243229552,0.0,0.072570658221175,0.0,0.177680352402003,0.0
0,80.0,1.0,0.0,835.576998678826,0.0,0.0728653078578644,0.0,0.179532444608793,0.0
0,81.0,1.0,0.0,837.395062230881,0.0,0.0731577772131016,0.0,0.181381946046401,0.0
0,82.0,1.0,0.0,839.188252451458,0.0,0.0734481429344683,0.0,0.183228864695499,0.0
0,83.0,1.0,0.0,840.957346707133,0.0,0.073736477754683,0.0,0.185073209880736,0.0
0,84.0,1.0,0.0,842.703083980763,0.0,0.0740228507600802,0.0,0.186914992109923,0.0
0,85.0,1.0,0.0,844.426167445487,0.0,0.0743073276360522,0.0,0.188754222930873,0.0
0,86.0,1.0,0.0,846.127266822042,0.0,0.0745899708918106,0.0,0.190590914803815,0.0
0,87.0,1.0,0.0,847.807020541246,0.0,0.0748708400665556,0.0,0.192425080987547,0.0
0,88.0,1.0,0.0,849.466037730887,0.0,0.0751499919188873,0.0,0.194256735437766,0.0
0,89.0,1.0,0.0,851.104900044111,0.0,0.0754274806010917,0.0,0.196085892716166,0.0
0,90.0,1.0,0.0,852.724163344445,0.0,0.0757033578197443,0.0,0.197912567909113,0.0
0,91.0,1.0,0.0,854.324359260929,0.0,0.0759776729839177,0.0,0.199736776554826,0.0
0,92.0,1.0,0.0,855.905996625328,0.0,0.0762504733421366,0.0,0.201558534578137,0.0
0,93.0,1.0,0.0,857.46956280218,0.0,0.0765218041091062,0.0,0.203377858232,0.0
0,94.0,1.0,0.0,859.015524921218,0.0,0.0767917085831231,0.0,0.205194764045037,0.0
0,95.0,1.0,0.0,860.544331020793,0.0,0.0770602282549944,0.0,0.207009268774469,0.0
0,96.0,1.0,0.0,862.056411109983,0.0,0.0773274029091976,0.0,0.208821389363878,0.0
0,97.0,1.0,0.0,863.552178156334,0.0,0.0775932707179433,0.0,0.21063114290529,0.0
0,98.0,1.0,0.0,865.032029005473,0.0,0.0778578683287383,0.0,0.21243854660514,0.0
0,99.0,1.0,0.0,866.496345238256,0.0,0.0781212309459886,0.0,0.214243617753712,0.0
0,100.0,1.0,0.0,867.945493970504,0.0,0.0783833924071239,0.0,0.216046373697727,0.0
0,101.0,1.0,0.0,869.379828599977,0.0,0.0786443852536884,0.0,0.217846831815728,0.0
0,102.0,1.0,0.0,870.799689504761,0.0,0.0789042407977991,0.0,0.219645009496017,0.0
0,103.0,1.0,0.0,872.205404696846,0.0,0.079162989184325,0.0,0.22144092411687,0.0
0,104.0,1.0,0.0,873.597290434359,0.0,0.0794206594491264,0.0,0.22323459302882,0.0
0,105.0,1.0,0.0,874.975651795604,0.0,0.0796772795736494,0.0,0.225026033538799,0.0
0,106.0,1.0,0.0,876.340783217758,0.0,0.0799328765361499,0.0,0.226815262895959,0.0
0,107.0,1.0,0.0,877.692969002838,0.0,0.0801874763597958,0.0,0.228602298279017,0.0
0,108.0,1.0,0.0,879.032483793341,0.0,0.0804411041578787,0.0,0.230387156784971,0.0
0,109.0,1.0,0.0,880.359593019733,0.0,0.0806937841763392,0.0,0.232169855419061,0.0
0,110.0,1.0,0.0,881.674553321784,0.0,0.0809455398337991,0.0,0.233950411085857,0.0
0,111.0,1.0,0.0,882.977612945615,0.0,0.0811963937592806,0.0,0.23572884058136,0.0
0,112.0,1.0,0.0,884.269012118095,0.0,0.0814463678277623,0.0,0.237505160586035,0.0
0,113.0,1.0,0.0,885.548983400192,0.0,0.0816954831937309,0.0,0.239279387658674,0.0
0,114.0,1.0,0.0,886.817752020658,0.0,0.0819437603228603,0.0,0.24105153823102,0.0
0,115.0,1.0,0.0,888.075536191404,0.0,0.0821912190219425,0.0,0.242821628603081,0.0
0,116.0,1.0,0.0,889.322547405732,0.0,0.0824378784671871,0.0,0.244589674939063,0.0
0,117.0,1.0,0.0,890.55899072059,0.0,0.0826837572309983,0.0,0.24635569326387,0.0
0,118.0,1.0,0.0,891.785065023838,0.0,0.0829288733073228,0.0,0.248119699460122,0.0
0,119.0,1.0,0.0,893.000963287516,0.0,0.0831732441356655,0.0,0.249881709265627,0.0
0,120.0,1.0,0.0,894.206872807976,0.0,0.0834168866238534,0.0,0.251641738271288,0.0
0,121.0,1.0,0.0,895.402975433711,0.0,0.0836598171696277,0.0,0.253399801919382,0.0
0,122.0,1.0,0.0,896.589447781632,0.0,0.083902051681137,0.0,0.255155915502189,0.0
0,123.0,1.0,0.0,897.766461442497,0.0,0.0841436055963954,0.0,0.256910094160934,0.0
0,124.0,1.0,0.0,898.934183176162,0.0,0.0843844939017746,0.0,0.258662352885016,0.0
0,125.0,1.0,0.0,900.092775097236,0.0,0.0846247311495794,0.0,0.260412706511494,0.0
0,126.0,1.0,0.0,901.242394851736,0.0,0.0848643314747696,0.0,0.262161169724797,0.0
0,127.0,1.0,0.0,902.383195785244,0.0,0.0851033086108716,0.0,0.26390775705666,0.0
0,128.0,1.0,0.0,903.515327103083,0.0,0.0853416759051304,0.0,0.265652482886233,0.0
0,129.0,1.0,0.0,904.638934022927,0.0,0.0855794463329427,0.0,0.267395361440376,0.0
0,130.0,1.0,0.0,905.754157920337,0.0,0.0858166325116172,0.0,0.269136406794097,0.0
0,131.0,1.0,0.0,906.861136467563,0.0,0.0860532467134937,0.0,0.270875632871136,0.0
0,132.0,1.0,0.0,907.960003766004,0.0,0.0862893008784592,0.0,0.272613053444671,0.0
0,133.0,1.0,0.0,909.050890472697,0.0,0.086524806625897,0.0,0.274348682138134,0.0
0,134.0,1.0,0.0,910.133923921133,0.0,0.0867597752660969,0.0,0.27608253242613,0.0
0,135.0,1.0,0.0,911.209228236711,0.0,0.0869942178111535,0.0,0.277814617635448,0.0
0,136.0,1.0,0.0,912.276924447133,0.0,0.0872281449853866,0.0,0.27954495094614,0.0
0,137.0,1.0,0.0,913.337130587985,0.0,0.0874615672353025,0.0,0.281273545392686,0.0
0,138.0,1.0,0.0,914.389961803775,0.0,0.0876944947391238,0.0,0.28300041386521,0.0
0,139.0,1.0,0.0,915.435530444655,0.0,0.0879269374159105,0.0,0.284725569110752,0.0
0,140.0,1.0,0.0,916.473946159053,0.0,0.0881589049342908,0.0,0.286449023734596,0.0
0,141.0,1.0,0.0,917.505315982415,0.0,0.0883904067208244,0.0,0.288170790201632,0.0
0,142.0,1.0,0.0,918.529744422269,0.0,0.0886214519680159,0.0,0.289890880837751,0.0
0,143.0,1.0,0.0,919.547333539783,0.0,0.0888520496419945,0.0,0.291609307831288,0.0
0,144.0,1.0,0.0,920.558183027991,0.0,0.0890822084898795,0.0,0.293326083234467,0.0
0,145.0,1.0,0.0,921.562390286866,0.0,0.089311937046845,0.0,0.29504121896489,0.0
0,146.0,1.0,0.0,922.560050495371,0.0,0.0895412436428988,0.0,0.296754726807027,0.0
0,147.0,1.0,0.0,923.551256680651,0.0,0.0897701364093896,0.0,0.298466618413732,0.0
0,148.0,1.0,0.0,924.536099784495,0.0,0.0899986232852558,0.0,0.300176905307767,0.0
0,149.0,1.0,0.0,925.514668727214,0.0,0.0902267120230298,0.0,0.301885598883327,0.0
0,150.0,1.0,0.0,926.48705046902,0.0,0.0904544101946034,0.0,0.303592710407581,0.0
0,151.0,1.0,0.0,927.453330069069,0.0,0.0906817251967745,0.0,0.30529825102221,0.0
0,152.0,1.0,0.0,928.413590742244,0.0,0.090908664256578,0.0,0.307002231744945,0.0
0,153.0,1.0,0.0,929.367913913789,0.0,0.0911352344364136,0.0,0.308704663471109,0.0
0,154.0,1.0,0.0,930.316379271903,0.0,0.0913614426389805,0.0,0.310405556975149,0.0
0,155.0,1.0,0.0,931.259064818368,0.0,0.0915872956120255,0.0,0.312104922912169,0.0
0,156.0,1.0,0.0,932.196046917322,0.0,0.0918127999529161,0.0,0.313802771819452,0.0
0,157.0,1.0,0.0,933.127400342237,0.0,0.0920379621130436,0.0,0.315499114117978,0.0
0,158.0,1.0,0.0,934.053198321197,0.0,0.0922627884020651,0.0,0.317193960113931,0.0
0,159.0,1.0,0.0,934.973512580536,0.0,0.09248728499199,0.0,0.318887320000199,0.0
0,160.0,1.0,0.0,935.888413386934,0.0,0.0927114579211221,0.0,0.320579203857857,0.0
0,161.0,1.0,0.0,936.797969587995,0.0,0.0929353130978561,0.0,0.322269621657644,0.0
0,162.0,1.0,0.0,937.702248651425,0.0,0.0931588563043439,0.0,0.323958583261425,0.0
0,163.0,1.0,0.0,938.60131670281,0.0,0.0933820932000259,0.0,0.325646098423643,0.0
0,164.0,1.0,0.0,939.495238562118,0.0,0.0936050293250457,0.0,0.327332176792748,0.0
0,165.0,1.0,0.0,940.384077778913,0.0,0.0938276701035386,0.0,0.329016827912624,0.0
0,166.0,1.0,0.0,941.267896666388,0.0,0.0940500208468118,0.0,0.330700061223992,0.0
0,167.0,1.0,0.0,942.146756334237,0.0,0.0942720867564135,0.0,0.332381886065799,0.0
0,168.0,1.0,0.0,943.02071672042,0.0,0.0944938729270984,0.0,0.334062311676597,0.0
0,169.0,1.0,0.0,943.889836621859,0.0,0.0947153843496914,0.0,0.3357413471959,0.0
0,170.0,1.0,0.0,944.754173724138,0.0,0.0949366259138572,0.0,0.337419001665525,0.0
0,171.0,1.0,0.0,945.613784630196,0.0,0.0951576024107764,0.0,0.339095284030924,0.0
0,172.0,1.0,0.0,946.468724888102,0.0,0.0953783185357337,0.0,0.340770203142487,0.0
0,173.0,1.0,0.0,947.319049017923,0.0,0.0955987788906205,0.0,0.342443767756841,0.0
0,174.0,1.0,0.0,948.164810537722,0.0,0.0958189879863568,0.0,0.344115986538124,0.0
0,175.0,1.0,0.0,949.006061988723,0.0,0.0960389502452322,0.0,0.345786868059244,0.0
0,176.0,1.0,0.0,949.842854959682,0.0,0.0962586700031757,0.0,0.347456420803126,0.0
0,177.0,1.0,0.0,950.67524011048,0.0,0.0964781515119481,0.0,0.349124653163933,0.0
0,178.0,1.0,0.0,951.503267194985,0.0,0.0966973989412686,0.0,0.350791573448278,0.0
0,179.0,1.0,0.0,952.326985083191,0.0,0.0969164163808724,0.0,0.352457189876417,0.0
0,180.0,1.0,0.0,953.146441782685,0.0,0.0971352078425049,0.0,0.354121510583422,0.0
0,181.0,1.0,0.0,953.961684459435,0.0,0.0973537772618518,0.0,0.355784543620343,0.0
0,182.0,1.0,0.0,954.772759457964,0.0,0.0975721285004117,0.0,0.35744629695535,0.0
0,183.0,1.0,0.0,955.579712320895,0.0,0.0977902653473097,0.0,0.359106778474856,0.0
0,184.0,1.0,0.0,956.38258780792,0.0,0.098008191521057,0.0,0.36076599598463,0.0
0,185.0,1.0,0.0,957.181429914191,0.0,0.0982259106712554,0.0,0.362423957210889,0.0
0,186.0,1.0,0.0,957.976281888164,0.0,0.0984434263802514,0.0,0.364080669801376,0.0
0,187.0,1.0,0.0,958.767186248928,0.0,0.0986607421647411,0.0,0.365736141326419,0.0
0,188.0,1.0,0.0,959.554184803005,0.0,0.0988778614773253,0.0,0.367390379279979,0.0
0,189.0,1.0,0.0,960.33731866068,0.0,0.0990947877080222,0.0,0.369043391080678,0.0
0,190.0,1.0,0.0,961.116628251837,0.0,0.0993115241857306,0.0,0.370695184072816,0.0
0,191.0,1.0,0.0,961.892153341359,0.0,0.0995280741796554,0.0,0.372345765527366,0.0
0,192.0,1.0,0.0,962.66393304407,0.0,0.0997444409006894,0.0,0.373995142642961,0.0
0,193.0,1.0,0.0,963.432005839258,0.0,0.0999606275027522,0.0,0.375643322546863,0.0
0,194.0,1.0,0.0,964.196409584791,0.0,0.100176637084097,0.0,0.377290312295913,0.0
0,195.0,1.0,0.0,964.957181530828,0.0,0.100392472688575,0.0,0.378936118877476,0.0
0,196.0,1.0,0.0,965.714358333154,0.0,0.100608137306867,0.0,0.380580749210362,0.0
0,197.0,1.0,0.0,966.467976066138,0.0,0.100823633877675,0.0,0.38222421014574,0.0
0,198.0,1.0,0.0,967.218070235336,0.0,0.101038965288889,0.0,0.383866508468034,0.0
0,199.0,1.0,0.0,967.964675789751,0.0,0.101254134378714,0.0,0.385507650895802,0.0
0,200.0,1.0,0.0,968.707827133752,0.0,0.101469143936769,0.0,0.387147644082614,0.0
10,1.0,0.0,1.0,0.0,1.8192780298609,0.0,0.0148778298074269,0.0,0.994317305166051
10,2.0,0.0,1.0,0.0,3.65958987982878,0.0,0.0148957212570581,0.0,0.988602377534027
10,3.0,0.0,1.0,0.0,5.52148803952864,0.0,0.0149142264846812,0.0,0.982854412641375
10,4.0,0.0,1.0,0.0,7.40554869160641,0.0,0.0149333657017908,0.0,0.977072572650498
10,5.0,0.0,1.0,0.0,9.31237313892806,0.0,0.0149531601232004,0.0,0.971255984383442
10,6.0,0.0,1.0,0.0,11.2425893434108,0.0,0.0149736320328657,0.0,0.965403737205419
10,7.0,0.0,1.0,0.0,13.196853587297,0.0,0.0149948048551682,0.0,0.95951488074266
10,8.0,0.0,1.0,0.0,15.1758522689374,0.0,0.0150167032322099,0.0,0.953588422418532
10,9.0,0.0,1.0,0.0,17.1803038465752,0.0,0.0150393531077409,0.0,0.947623324789875
10,10.0,0.0,1.0,0.0,19.2109609452487,0.0,0.0150627818184146,0.0,0.941618502663441
10,11.0,0.0,1.0,0.0,21.2686126437834,0.0,0.0150870181931526,0.0,0.935572819969815
10,12.0,0.0,1.0,0.0,23.3540869609616,0.0,0.0151120926615039,0.0,0.929485086369454
10,13.0,0.0,1.0,0.0,25.4682535623951,0.0,0.0151380373719928,0.0,0.923354053562233
10,14.0,0.0,1.0,0.0,27.6120267124131,0.0,0.0151648863215855,0.0,0.917178411268243
10,15.0,0.0,1.0,0.0,29.7863684985073,0.0,0.0151926754975567,0.0,0.910956782843342
10,16.0,0.0,1.0,0.0,31.9922923595903,0.0,0.015221443033212,0.0,0.904687720488069
10,17.0,0.0,1.0,0.0,34.2308669536452,0.0,0.0152512293791292,0.0,0.898369700002879
10,18.0,0.0,1.0,0.0,36.5032204053536,0.0,0.0152820774918189,0.0,0.892001115036096
10,19.0,0.0,1.0,0.0,38.8105449801383,0.0,0.0153140330419812,0.0,0.885580270763319
10,20.0,0.0,1.0,0.0,41.1541022378952,0.0,0.015347144644865,0.0,0.879105376928089
10,21.0,0.0,1.0,0.0,43.5352287277125,0.0,0.0153814641156179,0.0,0.872574540163146
10,22.0,0.0,1.0,0.0,45.9553422943257,0.0,0.0154170467529665,0.0,0.865985755499292
10,23.0,0.0,1.0,0.0,48.4159490782238,0.0,0.015453951655104,0.0,0.859336896954322
10,24.0,0.0,1.0,0.0,50.9186513045686,0.0,0.0154922420722988,0.0,0.852625707077262
10,25.0,0.0,1.0,0.0,53.4651559718676,0.0,0.0155319858014958,0.0,0.845849785302661
10,26.0,0.0,1.0,0.0,56.0572845702068,0.0,0.0155732556290939,0.0,0.839006574945181
10,27.0,0.0,1.0,0.0,58.6969839815144,0.0,0.0156161298291785,0.0,0.832093348635382
10,28.0,0.0,1.0,0.0,61.386338741664,0.0,0.0156606927258109,0.0,0.825107191962199
10,29.0,0.0,1.0,0.0,64.1275848773826,0.0,0.0157070353295858,0.0,0.818044985044742
10,30.0,0.0,1.0,0.0,66.9231255713127,0.0,0.0157552560606323,0.0,0.810903381703911
10,31.0,0.0,1.0,0.0,69.7755489580629,0.0,0.015805461572642,0.0,0.803678785840525
10,32.0,0.0,1.0,0.0,72.687648415027,0.0,0.0158577676954849,0.0,0.796367324548144
10,33.0,0.0,1.0,0.0,75.6624457872815,0.0,0.0159123005176655,0.0,0.788964817391678
10,34.0,0.0,1.0,0.0,78.703218080052,0.0,0.0159691976344859,0.0,0.781466741161859
10,35.0,0.0,1.0,0.0,81.8135282704618,0.0,0.0160286095935886,0.0,0.773868189264088
10,36.0,0.0,1.0,0.0,84.9972610397381,0.0,0.0160907015769022,0.0,0.766163824708678
10,37.0,0.0,1.0,0.0,88.2586644174267,0.0,0.0161556553673975,0.0,0.758347825426091
10,38.0,0.0,1.0,0.0,91.6023985736146,0.0,0.0162236716611347,0.0,0.75041382031852
10,39.0,0.0,1.0,0.0,95.0335933117491,0.0,0.0162949728007508,0.0,0.742354814055451
10,40.0,0.0,1.0,0.0,98.5579162284551,0.0,0.0163698060270577,0.0,0.734163098093923
10,41.0,0.0,1.0,0.0,102.181654053012,0.0,0.0164484473725657,0.0,0.725830144709588
10,42.0,0.0,1.0,0.0,105.911810408007,0.0,0.0165312063570413,0.0,0.717346479899454
10,43.0,0.0,1.0,0.0,109.756224216387,0.0,0.0166184316942982,0.0,0.708701529770256
10,44.0,0.0,1.0,0.0,113.723714324576,0.0,0.0167105182866426,0.0,0.699883433325038
10,45.0,0.0,1.0,0.0,117.824257773784,0.0,0.0168079158767303,0.0,0.690878812207303
10,46.0,0.0,1.0,0.0,122.069211770532,0.0,0.0169111398581045,0.0,0.681672484658785
10,47.0,0.0,1.0,0.0,126.471593150139,0.0,0.0170207849340469,0.0,0.672247106233784
10,48.0,0.0,1.0,0.0,131.046434572867,0.0,0.0171375425890468,0.0,0.662582712967103
10,49.0,0.0,1.0,0.0,135.811244775593,0.0,0.0172622237457875,0.0,0.65265613254938
10,50.0,0.0,1.0,0.0,140.786612468107,0.0,0.0173957886019697,0.0,0.642440213698898
10,51.0,0.0,1.0,0.0,145.99701254542,0.0,0.0175393866102107,0.0,0.631902800060738
10,52.0,0.0,1.0,0.0,151.471903817909,0.0,0.0176944111180295,0.0,0.621005336864535
10,53.0,0.0,1.0,0.0,157.247257895314,0.0,0.0178625757576187,0.0,0.609700935756727
10,54.0,0.108303422769842,0.891696577230157,801.076205745459,160.27017782992,0.0673863394765061,0.0179759646219161,0.125085729433827,0.607577852216356
10,55.0,0.204310688311851,0.795689311688148,798.592568403752,163.07089744668,0.0670661138106003,0.0180850321106167,0.127690876613088,0.606205959744491
10,56.0,0.28396972346506,0.716030276534939,796.088012842149,165.897399577695,0.0667451899773678,0.0181951796199727,0.130311238672755,0.604792475044824
10,57.0,0.351381730473313,0.648618269526686,793.561941324451,168.750330049685,0.0664235083483097,0.0183065076050776,0.132947219776768,0.603338432318379
10,58.0,0.409395026184788,0.590604973815211,791.01374252521,171.630240669751,0.0661010091106166,0.0184191135488333,0.135599240400191,0.601845106660866
10,59.0,0.4600474596896,0.539952540310399,788.442767677696,174.537807698192,0.0657776292303418,0.018533097352156,0.138267741675976,0.600313364747572
