t,p,FL,Fv,rho_L,rho_g,mu_L,mu_g,Z oil,Z gas
0,20.0,0.0,1.0,0.0,44.0893135180064,0.0,0.014855407711779,0.0,0.858131922113424
0,21.0,0.0,1.0,0.0,46.7234810564502,0.0,0.0148943933869331,0.0,0.850239939818812
0,22.0,0.0,1.0,0.0,49.4129985963105,0.0,0.0149350628207892,0.0,0.842245831491847
0,23.0,0.0,1.0,0.0,52.1607721959662,0.0,0.014977518361121,0.0,0.834144369900897
0,24.0,0.0,1.0,0.0,54.9699659646464,0.0,0.0150218720463042,0.0,0.825929869664491
0,25.0,0.0,1.0,0.0,57.844035109169,0.0,0.0150682468847861,0.0,0.817596129023142
0,26.0,0.0,1.0,0.0,60.7867646121119,0.0,0.0151167783564137,0.0,0.809136361737346
0,27.0,0.0,1.0,0.0,63.802314758627,0.0,0.0151676161841084,0.0,0.800543116984887
0,28.0,0.0,1.0,0.0,66.8952750524795,0.0,0.0152209264373667,0.0,0.791808184567024
0,29.0,0.0,1.0,0.0,70.0707284885768,0.0,0.015276894046215,0.0,0.782922481989786
0,30.0,0.0,1.0,0.0,73.3343287182828,0.0,0.0153357258271617,0.0,0.773875918995816
0,31.0,0.0,1.0,0.0,76.6923934115346,0.0,0.0153976541536402,0.0,0.764657233786053
0,32.0,0.0,1.0,0.0,80.1520181686163,0.0,0.0154629414457863,0.0,0.755253793346052
0,33.0,0.0,1.0,0.0,83.7212167870543,0.0,0.015531885713121,0.0,0.745651347766073
0,34.0,0.0,1.0,0.0,87.4090957311362,0.0,0.015604827466394,0.0,0.735833724895348
0,35.0,0.0,1.0,0.0,91.2260735695983,0.0,0.0156821584331507,0.0,0.725782446602354
0,36.0,0.0,1.0,0.0,95.1841603927922,0.0,0.0157643326839784,0.0,0.715476240541802
0,37.0,0.0,1.0,0.0,99.2973185230913,0.0,0.0158518810326426,0.0,0.704890410392899
0,38.0,0.0,1.0,0.0,103.581935398691,0.0,0.0159454299628414,0.0,0.693996010942059
0,39.0,0.123466480130209,0.87653351986979,907.468425218193,106.814565672509,0.0842727442047876,0.0160405890837799,0.0830963242233792,0.688553636979902
0,40.0,0.283699576993653,0.716300423006346,904.607198171179,109.178583475356,0.0837555786046679,0.0161328934867953,0.0854012403730892,0.687322215293606
0,41.0,0.400015591175366,0.599984408824633,902.322141985919,111.502761497642,0.0833487032131725,0.0162241886426323,0.0876795677066803,0.686298257316614
0,42.0,0.487006503545624,0.512993496454375,900.19763653912,113.82569702462,0.0829742734100168,0.0163146943409726,0.089955296540526,0.685296894962606
0,43.0,0.554536652654957,0.445463347345042,898.134669141071,116.156726186134,0.0826137964870615,0.0164045662826587,0.092234256788,0.684276791259696
0,44.0,0.608654499687133,0.391345500312866,896.098355761996,118.499284063938,0.0822607605077971,0.0164939402539922,0.0945185794711042,0.683225282371421
0,45.0,0.653181045368196,0.346818954631803,894.073271167198,120.855000411233,0.0819122842039383,0.0165829409885522,0.096809272442055,0.682138296401757
0,46.0,0.69062911499173,0.309370885008269,892.05148963347,123.224814408964,0.0815668852164984,0.0166716852158187,0.0991069121219013,0.681014920418023
0,47.0,0.722713369838051,0.277286630161948,890.028462318921,125.609390009216,0.0812237115889276,0.0167602834587879,0.101411882648884,0.679855420284365
0,48.0,0.750643141753549,0.249356858246451,888.001354574921,128.00915781544,0.0808822318660859,0.0168488398214888,0.103724471958512,0.678660963977979
0,49.0,0.775294177698112,0.224705822301887,885.96825573432,130.424535417499,0.0805420881481257,0.0169374541181988,0.106044918453203,0.677432683423518
0,50.0,0.797316665925513,0.202683334074486,883.927801100305,132.855875631243,0.0802030256333395,0.017026221585424,0.10837343276542,0.676171875855374
0,51.0,0.817203248619041,0.182796751380958,881.87895361831,135.303534670737,0.0798648521014436,0.017115233928004,0.110710210938642,0.674879734401572
0,52.0,0.835334501234632,0.164665498765367,879.820900884041,137.767783969492,0.0795274185173648,0.0172045784493334,0.113055439823437,0.673557684023536
0,53.0,0.852008723228484,0.147991276771515,877.752958830744,140.248950164497,0.0791906014461208,0.0172943401294373,0.115409303872107,0.672206854645041
0,54.0,0.867463427111873,0.132536572888127,875.674539797647,142.747339528406,0.0788542969428411,0.0173846009548121,0.117771986613936,0.670828376713589
0,55.0,0.881890152045408,0.118109847954591,873.58511962472,145.263259253934,0.0785184144895032,0.0174754404597857,0.120143672914063,0.669423307504912
0,56.0,0.895445159102271,0.104554840897729,871.484208464056,147.79705539278,0.0781828717584736,0.0175669366156755,0.12252455141877,0.667992507057764
0,57.0,0.908257507743913,0.0917424922560862,869.371368730318,150.348987125223,0.077847597375987,0.0176591639882784,0.124914811977927,0.666537082358138
0,58.0,0.920434630906559,0.0795653690934405,867.246162868962,152.919400853784,0.0775125220105502,0.0177521968143903,0.127314651273596,0.665057786379367
0,59.0,0.932066948020718,0.0679330519792817,865.108171729084,155.508625744993,0.0771775813466785,0.0178461075176442,0.129724270622633,0.663555390630827
0,60.0,0.943231205232382,0.0567687947676173,862.956983401764,158.116998926739,0.0768427141396497,0.0179409673149445,0.132143877224104,0.662030602995927
0,61.0,0.953993098492603,0.0460069015073962,860.792174092581,160.744910669928,0.076507859047976,0.0180368473154728,0.134573686626492,0.660483929720743
0,62.0,0.964409320303598,0.0355906796964013,858.613357931178,163.392645314898,0.0761729626736698,0.0181338155198723,0.137013916485377,0.658916190304433
0,63.0,0.974529166598892,0.0254708334011072,856.420112742618,166.060600922297,0.0758379674693897,0.0182319413355359,0.139464796119519,0.65732781658468
0,64.0,0.98439584171118,0.0156041582888194,854.212021446364,168.749155338539,0.0755028184649101,0.018331293101473,0.141926561505414,0.65571928985958
0,65.0,0.994047492713091,0.00595250728690864,851.988660207969,171.458698141929,0.075167461337252,0.01843193886434,0.144399457024354,0.654091042452537
0,65.6264939940669,1.0,0.0,850.587735488943,0.0,0.0749572273017837,0.0,0.145954498780199,0.0
0,66.0,1.0,0.0,851.269507564508,0.0,0.0750709598977621,0.0,0.146667624246254,0.0
0,67.0,1.0,0.0,853.076984612257,0.0,0.0753738815707244,0.0,0.148574397061089,0.0
0,68.0,1.0,0.0,854.859139360471,0.0,0.0756745704344041,0.0,0.150477564174358,0.0
0,69.0,1.0,0.0,856.616787891252,0.0,0.0759731055974117,0.0,0.152377171701444,0.0
0,70.0,1.0,0.0,858.350704649312,0.0,0.0762695620708888,0.0,0.154273265020083,0.0
0,71.0,1.0,0.0,860.061625328947,0.0,0.0765640110538252,0.0,0.156165888758101,0.0
0,72.0,1.0,0.0,861.750249509738,0.0,0.0768565201935088,0.0,0.158055086785775,0.0
0,73.0,1.0,0.0,863.417243067109,0.0,0.0771471538236933,0.0,0.159940902212078,0.0
0,74.0,1.0,0.0,865.063240380796,0.0,0.077435973182768,0.0,0.161823377384167,0.0
0,75.0,1.0,0.0,866.688846361451,0.0,0.0777230366139318,0.0,0.163702553889606,0.0
0,76.0,1.0,0.0,868.294638313386,0.0,0.078008399749153,0.0,0.165578472560842,0.0
0,77.0,1.0,0.0,869.88116764926,0.0,0.0782921156784809,0.0,0.167451173481576,0.0
0,78.0,1.0,0.0,871.448961470852,0.0,0.0785742351061087,0.0,0.16932069599468,0.0
0,79.0,1.0,0.0,872.998524028421,0.0,0.0788548064944238,0.0,0.171187078711388,0.0
0,80.0,1.0,0.0,874.530338069878,0.0,0.0791338761971621,0.0,0.173050359521524,0.0
0,81.0,1.0,0.0,876.044866089683,0.0,0.0794114885826396,0.0,0.17491057560456,0.0
0,82.0,1.0,0.0,877.542551486462,0.0,0.0796876861479591,0.0,0.176767763441329,0.0
0,83.0,1.0,0.0,879.023819637308,0.0,0.0799625096249763,0.0,0.178621958826255,0.0
0,84.0,1.0,0.0,880.489078895989,0.0,0.0802359980787417,0.0,0.180473196879955,0.0
0,85.0,1.0,0.0,881.938721521509,0.0,0.080508188999055,0.0,0.182321512062126,0.0
0,86.0,1.0,0.0,883.373124542871,0.0,0.0807791183857142,0.0,0.18416693818461,0.0
0,87.0,1.0,0.0,884.792650565289,0.0,0.0810488208279737,0.0,0.186009508424575,0.0
0,88.0,1.0,0.0,886.197648522633,0.0,0.0813173295786904,0.0,0.187849255337725,0.0
0,89.0,1.0,0.0,887.588454380384,0.0,0.0815846766235763,0.0,0.189686210871508,0.0
0,90.0,1.0,0.0,888.965391793041,0.0,0.0818508927459508,0.0,0.191520406378254,0.0
0,91.0,1.0,0.0,890.328772719496,0.0,0.0821160075873394,0.0,0.193351872628221,0.0
0,92.0,1.0,0.0,891.678897999625,0.0,0.0823800497042409,0.0,0.195180639822506,0.0
0,93.0,1.0,0.0,893.016057895032,0.0,0.082643046621352,0.0,0.197006737605794,0.0
0,94.0,1.0,0.0,894.340532596618,0.0,0.0829050248815159,0.0,0.198830195078931,0.0
0,95.0,1.0,0.0,895.652592701426,0.0,0.0831660100926365,0.0,0.200651040811293,0.0
0,96.0,1.0,0.0,896.952499660998,0.0,0.0834260269717789,0.0,0.202469302852943,0.0
0,97.0,1.0,0.0,898.240506203288,0.0,0.083685099386658,0.0,0.204285008746568,0.0
0,98.0,1.0,0.0,899.516856730015,0.0,0.0839432503947037,0.0,0.20609818553917,0.0
0,99.0,1.0,0.0,900.781787691165,0.0,0.08420050227987,0.0,0.20790885979353,0.0
0,100.0,1.0,0.0,902.035527938234,0.0,0.0844568765873451,0.0,0.209717057599414,0.0
0,101.0,1.0,0.0,903.278299057656,0.0,0.0847123941563066,0.0,0.211522804584547,0.0
0,102.0,1.0,0.0,904.510315685754,0.0,0.0849670751508537,0.0,0.213326125925317,0.0
0,103.0,1.0,0.0,905.731785806452,0.0,0.0852209390892376,0.0,0.215127046357252,0.0
0,104.0,1.0,0.0,906.942911032886,0.0,0.0854740048715054,0.0,0.216925590185225,0.0
0,105.0,1.0,0.0,908.143886873947,0.0,0.085726290805656,0.0,0.218721781293429,0.0
0,106.0,1.0,0.0,909.334902986741,0.0,0.0859778146324085,0.0,0.2205156431551,0.0
0,107.0,1.0,0.0,910.51614341586,0.0,0.0862285935486693,0.0,0.222307198841994,0.0
0,108.0,1.0,0.0,911.687786820296,0.0,0.0864786442297819,0.0,0.224096471033629,0.0
0,109.0,1.0,0.0,912.850006688749,0.0,0.0867279828506319,0.0,0.225883482026295,0.0
0,110.0,1.0,0.0,914.002971544072,0.0,0.0869766251056825,0.0,0.227668253741822,0.0
0,111.0,1.0,0.0,915.146845137488,0.0,0.0872245862280009,0.0,0.229450807736131,0.0
0,112.0,1.0,0.0,916.281786633218,0.0,0.0874718810073407,0.0,0.231231165207558,0.0
0,113.0,1.0,0.0,917.407950784063,0.0,0.0877185238073342,0.0,0.233009347004962,0.0
0,114.0,1.0,0.0,918.525488098507,0.0,0.087964528581847,0.0,0.23478537363562,0.0
0,115.0,1.0,0.0,919.634544999806,0.0,0.0882099088905472,0.0,0.236559265272911,0.0
0,116.0,1.0,0.0,920.735263977538,0.0,0.0884546779137287,0.0,0.238331041763802,0.0
0,117.0,1.0,0.0,921.827783732053,0.0,0.0886988484664388,0.0,0.240100722636131,0.0
0,118.0,1.0,0.0,922.912239312207,0.0,0.0889424330119423,0.0,0.241868327105704,0.0
0,119.0,1.0,0.0,923.988762246765,0.0,0.0891854436745646,0.0,0.243633874083195,0.0
0,120.0,1.0,0.0,925.057480669835,0.0,0.0894278922519466,0.0,0.245397382180871,0.0
0,121.0,1.0,0.0,926.118519440625,0.0,0.0896697902267415,0.0,0.247158869719134,0.0
0,122.0,1.0,0.0,927.172000257885,0.0,0.0899111487777886,0.0,0.24891835473289,0.0
0,123.0,1.0,0.0,928.218041769267,0.0,0.0901519787907882,0.0,0.250675854977756,0.0
0,124.0,1.0,0.0,929.256759675913,0.0,0.0903922908685073,0.0,0.252431387936088,0.0
0,125.0,1.0,0.0,930.288266832496,0.0,0.090632095340537,0.0,0.25418497082287,0.0
0,126.0,1.0,0.0,931.312673342971,0.0,0.0908714022726305,0.0,0.255936620591429,0.0
0,127.0,1.0,0.0,932.330086652253,0.0,0.0911102214756395,0.0,0.257686353939013,0.0
0,128.0,1.0,0.0,933.340611634015,0.0,0.0913485625140704,0.0,0.259434187312215,0.0
0,129.0,1.0,0.0,934.344350674835,0.0,0.091586434714281,0.0,0.26118013691226,0.0
0,130.0,1.0,0.0,935.341403754844,0.0,0.0918238471723344,0.0,0.262924218700149,0.0
0,131.0,1.0,0.0,936.331868525077,0.0,0.0920608087615295,0.0,0.264666448401675,0.0
0,132.0,1.0,0.0,937.315840381663,0.0,0.0922973281396212,0.0,0.266406841512304,0.0
0,133.0,1.0,0.0,938.293412537035,0.0,0.0925334137557461,0.0,0.268145413301932,0.0
0,134.0,1.0,0.0,939.264676088293,0.0,0.0927690738570733,0.0,0.269882178819517,0.0
0,135.0,1.0,0.0,940.229720082849,0.0,0.093004316495184,0.0,0.271617152897599,0.0
0,136.0,1.0,0.0,941.188631581503,0.0,0.0932391495322029,0.0,0.273350350156694,0.0
0,137.0,1.0,0.0,942.141495719058,0.0,0.0934735806466859,0.0,0.275081785009583,0.0
0,138.0,1.0,0.0,943.08839576259,0.0,0.0937076173392783,0.0,0.276811471665492,0.0
0,139.0,1.0,0.0,944.029413167495,0.0,0.0939412669381575,0.0,0.278539424134161,0.0
0,140.0,1.0,0.0,944.964627631397,0.0,0.0941745366042629,0.0,0.280265656229816,0.0
0,141.0,1.0,0.0,945.89411714603,0.0,0.0944074333363295,0.0,0.281990181575039,0.0
0,142.0,1.0,0.0,946.81795804718,0.0,0.0946399639757303,0.0,0.283713013604542,0.0
0,143.0,1.0,0.0,947.736225062779,0.0,0.0948721352111393,0.0,0.285434165568841,0.0
0,144.0,1.0,0.0,948.648991359221,0.0,0.0951039535830192,0.0,0.287153650537851,0.0
0,145.0,1.0,0.0,949.556328586,0.0,0.095335425487945,0.0,0.288871481404382,0.0
0,146.0,1.0,0.0,950.458306918722,0.0,0.0955665571827693,0.0,0.290587670887552,0.0
0,147.0,1.0,0.0,951.354995100583,0.0,0.0957973547886374,0.0,0.292302231536116,0.0
0,148.0,1.0,0.0,952.246460482354,0.0,0.096027824294855,0.0,0.294015175731717,0.0
0,149.0,1.0,0.0,953.132769060968,0.0,0.0962579715626214,0.0,0.295726515692053,0.0
0,150.0,1.0,0.0,954.013985516742,0.0,0.0964878023286284,0.0,0.297436263473972,0.0
0,151.0,1.0,0.0,954.890173249309,0.0,0.0967173222085324,0.0,0.299144430976488,0.0
0,152.0,1.0,0.0,955.761394412299,0.0,0.0969465367003049,0.0,0.300851029943733,0.0
0,153.0,1.0,0.0,956.627709946849,0.0,0.0971754511874701,0.0,0.302556071967822,0.0
0,154.0,1.0,0.0,957.489179613944,0.0,0.0974040709422252,0.0,0.304259568491673,0.0
0,155.0,1.0,0.0,958.345862025689,0.0,0.0976324011284587,0.0,0.305961530811742,0.0
0,156.0,1.0,0.0,959.19781467552,0.0,0.0978604468046658,0.0,0.307661970080699,0.0
0,157.0,1.0,0.0,960.045093967411,0.0,0.0980882129267628,0.0,0.309360897310046,0.0
0,158.0,1.0,0.0,960.887755244117,0.0,0.0983157043508107,0.0,0.311058323372665,0.0
0,159.0,1.0,0.0,961.725852814483,0.0,0.0985429258356459,0.0,0.312754259005319,0.0
0,160.0,1.0,0.0,962.55943997987,0.0,0.0987698820454253,0.0,0.314448714811083,0.0
0,161.0,1.0,0.0,963.388569059724,0.0,0.0989965775520883,0.0,0.316141701261724,0.0
0,162.0,1.0,0.0,964.213291416312,0.0,0.099223016837736,0.0,0.317833228700033,0.0
0,163.0,1.0,0.0,965.033657478688,0.0,0.0994492042969386,0.0,0.319523307342092,0.0
0,164.0,1.0,0.0,965.849716765884,0.0,0.0996751442389635,0.0,0.321211947279496,0.0
0,165.0,1.0,0.0,966.661517909373,0.0,0.0999008408899356,0.0,0.322899158481528,0.0
0,166.0,1.0,0.0,967.469108674829,0.0,0.100126298394927,0.0,0.324584950797278,0.0
0,167.0,1.0,0.0,968.272535983221,0.0,0.100351520819985,0.0,0.326269333957721,0.0
0,168.0,1.0,0.0,969.071845931244,0.0,0.10057651215409,0.0,0.327952317577743,0.0
0,169.0,1.0,0.0,969.867083811122,0.0,0.10080127631106,0.0,0.329633911158126,0.0
0,170.0,1.0,0.0,970.658294129822,0.0,0.101025817131389,0.0,0.33131412408749,0.0
0,171.0,1.0,0.0,971.445520627673,0.0,0.101250138384036,0.0,0.33299296564419,0.0
0,172.0,1.0,0.0,972.228806296435,0.0,0.101474243768156,0.0,0.334670444998169,0.0
0,173.0,1.0,0.0,973.008193396817,0.0,0.101698136914777,0.0,0.336346571212779,0.0
0,174.0,1.0,0.0,973.78372347549,0.0,0.10192182138843,0.0,0.338021353246554,0.0
0,175.0,1.0,0.0,974.555437381584,0.0,0.102145300688729,0.0,0.339694799954951,0.0
0,176.0,1.0,0.0,975.323375282715,0.0,0.102368578251902,0.0,0.341366920092047,0.0
0,177.0,1.0,0.0,976.087576680531,0.0,0.102591657452282,0.0,0.34303772231221,0.0
0,178.0,1.0,0.0,976.848080425824,0.0,0.102814541603748,0.0,0.344707215171721,0.0
0,179.0,1.0,0.0,977.604924733193,0.0,0.103037233961126,0.0,0.346375407130376,0.0
0,180.0,1.0,0.0,978.3581471953,0.0,0.103259737721557,0.0,0.348042306553043,0.0
0,181.0,1.0,0.0,979.107784796714,0.0,0.103482056025809,0.0,0.349707921711191,0.0
0,182.0,1.0,0.0,979.853873927363,0.0,0.103704191959568,0.0,0.351372260784391,0.0
0,183.0,1.0,0.0,980.596450395617,0.0,0.103926148554686,0.0,0.353035331861774,0.0
0,184.0,1.0,0.0,981.335549441002,0.0,0.10414792879039,0.0,0.354697142943474,0.0
0,185.0,1.0,0.0,982.071205746555,0.0,0.104369535594461,0.0,0.35635770194203,0.0
0,186.0,1.0,0.0,982.80345345085,0.0,0.10459097184438,0.0,0.358017016683765,0.0
0,187.0,1.0,0.0,983.532326159685,0.0,0.104812240368443,0.0,0.359675094910132,0.0
0,188.0,1.0,0.0,984.257856957462,0.0,0.105033343946839,0.0,0.36133194427904,0.0
0,189.0,1.0,0.0,984.980078418244,0.0,0.105254285312708,0.0,0.362987572366146,0.0
0,190.0,1.0,0.0,985.699022616528,0.0,0.105475067153164,0.0,0.364641986666124,0.0
0,191.0,1.0,0.0,986.414721137725,0.0,0.105695692110287,0.0,0.366295194593911,0.0
0,192.0,1.0,0.0,987.127205088358,0.0,0.1059161627821,0.0,0.367947203485921,0.0
0,193.0,1.0,0.0,987.836505105994,0.0,0.106136481723504,0.0,0.369598020601246,0.0
0,194.0,1.0,0.0,988.542651368915,0.0,0.106356651447202,0.0,0.371247653122822,0.0
0,195.0,1.0,0.0,989.245673605535,0.0,0.106576674424592,0.0,0.372896108158578,0.0
0,196.0,1.0,0.0,989.945601103572,0.0,0.106796553086634,0.0,0.374543392742564,0.0
0,197.0,1.0,0.0,990.642462718985,0.0,0.1070162898247,0.0,0.376189513836049,0.0
0,198.0,1.0,0.0,991.336286884678,0.0,0.107235886991399,0.0,0.377834478328612,0.0
0,199.0,1.0,0.0,992.027101618985,0.0,0.107455346901379,0.0,0.379478293039191,0.0
0,200.0,1.0,0.0,992.714934533931,0.0,0.107674671832112,0.0,0.381120964717138,0.0
10,1.0,0.0,1.0,0.0,1.83568074443994,0.0,0.0148143024904896,0.0,0.994133904538408
10,2.0,0.0,1.0,0.0,3.69328668605086,0.0,0.0148324284233623,0.0,0.988232228409749
10,3.0,0.0,1.0,0.0,5.57342017983115,0.0,0.0148511847479944,0.0,0.982294035120461
10,4.0,0.0,1.0,0.0,7.47671073237697,0.0,0.0148705929687881,0.0,0.97631834707928
10,5.0,0.0,1.0,0.0,9.40381672622472,0.0,0.0148906757020075,0.0,0.970304143033146
10,6.0,0.0,1.0,0.0,11.3554272867236,0.0,0.0149114567522565,0.0,0.964250355293812
10,7.0,0.0,1.0,0.0,13.3322643060534,0.0,0.0149329611956345,0.0,0.95815586673392
10,8.0,0.0,1.0,0.0,15.3350846408035,0.0,0.0149552154702881,0.0,0.952019507528681
10,9.0,0.0,1.0,0.0,17.3646825015895,0.0,0.0149782474751616,0.0,0.945840051616322
10,10.0,0.0,1.0,0.0,19.4218920555499,0.0,0.0150020866778598,0.0,0.939616212847073
10,11.0,0.0,1.0,0.0,21.5075902652849,0.0,0.0150267642326534,0.0,0.93334664078652
10,12.0,0.0,1.0,0.0,23.6226999909368,0.0,0.0150523131098,0.0,0.927029916134667
10,13.0,0.0,1.0,0.0,25.7681933857442,0.0,0.0150787682375133,0.0,0.920664545716792
10,14.0,0.0,1.0,0.0,27.945095619608,0.0,0.0151061666581028,0.0,0.914248956996162
10,15.0,0.0,1.0,0.0,30.1544889701096,0.0,0.0151345477000235,0.0,0.907781492051637
10,16.0,0.0,1.0,0.0,32.3975173261343,0.0,0.0151639531678347,0.0,0.901260400954952
10,17.0,0.0,1.0,0.0,34.6753911559485,0.0,0.0151944275523621,0.0,0.894683834472934
10,18.0,0.0,1.0,0.0,36.9893929994384,0.0,0.0152260182637172,0.0,0.888049836008597
10,19.0,0.0,1.0,0.0,39.3408835534883,0.0,0.0152587758902399,0.0,0.881356332681819
10,20.0,0.0,1.0,0.0,41.7313084304394,0.0,0.0152927544869275,0.0,0.874601125434606
10,21.0,0.0,1.0,0.0,44.1622056825996,0.0,0.0153280118975034,0.0,0.867781878027364
10,22.0,0.0,1.0,0.0,46.6352142013014,0.0,0.0153646101149771,0.0,0.860896104770387
10,23.0,0.0,1.0,0.0,49.1520831176111,0.0,0.0154026156863959,0.0,0.853941156808271
10,24.0,0.0,1.0,0.0,51.7146823541641,0.0,0.0154421001685012,0.0,0.84691420674304
10,25.0,0.0,1.0,0.0,54.3250145046427,0.0,0.0154831406422339,0.0,0.839812231343303
10,26.0,0.0,1.0,0.0,56.9852282502471,0.0,0.0155258202955297,0.0,0.832631992039999
10,27.0,0.0,1.0,0.0,59.6976335625926,0.0,0.0155702290856748,0.0,0.825370012852374
10,28.0,0.0,1.0,0.0,62.4647189916578,0.0,0.0156164644947402,0.0,0.818022555317883
10,29.0,0.0,1.0,0.0,65.2891713981279,0.0,0.0156646323943983,0.0,0.810585589913658
10,30.0,0.0,1.0,0.0,68.1738985648809,0.0,0.0157148480398794,0.0,0.803054763350208
10,31.0,0.0,1.0,0.0,71.1220552166111,0.0,0.0157672372171626,0.0,0.795425360984572
10,32.0,0.0,1.0,0.0,74.1370730951822,0.0,0.0158219375729526,0.0,0.787692263432349
10,33.0,0.0,1.0,0.0,77.2226958886355,0.0,0.0158791001639291,0.0,0.779849896245493
10,34.0,0.0,1.0,0.0,80.3830200038194,0.0,0.0159388912706269,0.0,0.771892171251559
10,35.0,0.0,1.0,0.0,83.6225424199488,0.0,0.0160014945327528,0.0,0.763812417801166
10,36.0,0.0,1.0,0.0,86.946217181822,0.0,0.0160671134776461,0.0,0.755603301717342
10,37.0,0.0,1.0,0.0,90.3595225130546,0.0,0.0161359745331713,0.0,0.747256729146822
10,38.0,0.0,1.0,0.0,93.8685410884869,0.0,0.0162083306423308,0.0,0.73876373172732
10,39.0,0.0,1.0,0.0,97.4800567536698,0.0,0.0162844656317805,0.0,0.730114328432688
10,40.0,0.0,1.0,0.0,101.201671994666,0.0,0.0163646995338373,0.0,0.721297358032673
10,41.0,0.0,1.0,0.0,105.041951856136,0.0,0.0164493951268048,0.0,0.712300274148293
10,42.0,0.0,1.0,0.0,109.01060194882,0.0,0.0165389660494915,0.0,0.70310889216206
10,43.0,0.0,1.0,0.0,113.118690936804,0.0,0.0166338869748534,0.0,0.693707073395582
10,44.0,0.0,1.0,0.0,117.37893185141,0.0,0.01673470651375,0.0,0.684076326437466
10,45.0,0.0,1.0,0.0,121.806042379772,0.0,0.0168420637931185,0.0,0.674195297405537
10,46.0,0.0,1.0,0.0,126.417212961507,0.0,0.0169567100628109,0.0,0.664039108816132
10,47.0,0.0,1.0,0.0,131.232724835624,0.0,0.0170795373146726,0.0,0.653578488196195
10,48.0,0.0,1.0,0.0,136.276781114185,0.0,0.0172116168892098,0.0,0.642778598450272
10,49.0,0.0,1.0,0.0,141.578647879406,0.0,0.0173542526552043,0.0,0.631597434861881
10,50.0,0.0,1.0,0.0,147.174259160155,0.0,0.0175090560515693,0.0,0.619983574699084
10,51.0,0.0800710444625384,0.919928955537461,811.475484320537,151.559861461256,0.0687550849371457,0.0176466219060164,0.117017011235508,0.613001260659161
10,52.0,0.216010780800467,0.783989219199532,808.216838027266,154.409064123356,0.0683216864266461,0.0177553266901199,0.119664200040649,0.611325611558213
10,53.0,0.324058034765381,0.675941965234618,805.385389935959,157.215809761057,0.0679490014666466,0.0178635188716933,0.12227848608838,0.609837736551773
10,54.0,0.411020496027844,0.588979503972155,802.702988139396,160.021733546381,0.0675988680112141,0.0179720707171205,0.124889305701748,0.608394302041287
10,55.0,0.48252260236851,0.517477397631489,800.080979977327,162.840390244774,0.0672591656405123,0.0180813298988843,0.127506303961237,0.606950966150541
10,56.0,0.542535057362773,0.457464942637226,797.482875025404,165.677709645943,0.0669249216316826,0.0181914999705295,0.13013365326417,0.605490185456531
10,57.0,0.593837977548758,0.406162022451241,794.890818261066,168.536899223384,0.0665937139459182,0.0183027322786939,0.132773573898033,0.604003954803279
10,58.0,0.638412221722242,0.361587778277757,792.29490374204,171.419888691473,0.0662642085454156,0.0184151526212633,0.13542746031503,0.602488665038947
10,59.0,0.677698087610453,0.322301912389546,789.689048920532,174.32815634522,0.065935595466888,0.0185288780505388,0.138096318198008,0.600942316295796
10,60.0,0.712766197282175,0.287233802717824,787.069185090491,177.26292563879,0.0656073417096691,0.018644020643642,0.140780956914889,0.599363815183809
10,61.0,0.744429078661694,0.255570921338305,784.43239240785,180.225157680414,0.0652790731084692,0.0187606866481549,0.143482081426048,0.597752916990606
